Tosinnkeeper		murder	`kPaddock says, "Well, I certainly think it is strange that the Meridian Council had been meeting quite frequently at night the week before the poor Duke's bloody demise."
Tosinnkeeper		Murder	`kPaddock says, "I overheard a guard say that he went with a small band of guards into the forest looking for Miriana.  He said that when they found her, they tried to give her a message from the Duke, but that she grew angry and left.  Did she hate the Duke?"
Tosinnkeeper		Murder	`kPaddock says, "Huh, what did Tova do?   Tell him bad jokes till he croaked."
TosApothecary		Murder	`kFrisconar says, "Only the blind would not notice how the Princess was conspicuously absent the night of the murder.  Can we trust her stories?"
TosApothecary		Murder	`kFrisconar says, "Well, I'm sure I don't know anything about that.  I was visiting my mother; she's not well you know.  But if you think about it, it seems like the necromancers have been awfully quiet lately, maybe too quiet."
TosApothecary		Murder	`kFrisconar says, "You know I wouldn't put it past that simpering fop, Parrin, he's had his eyes on Duke Kalior for a long time now."
TosApothecary		Murder	`kFrisconar says, "You know some say that the Duke was actually poisoned, now Joguer he is an expert in those matters dealing with fatal substances."
TosApothecary		Murder	`kFrisonar says, "Maleval certainly seems to like young Akardius.  He seems almost protective.  I suppose it's only natural after what happened to Kalior."
TosBanker		Murder	`kSkivlat says, "It is unfortunate, but I'm sure that the driving force behind the Duke's unfortunate end is related to taxes.  Perhaps someone was tired of paying the high taxes, or perhaps another party wanted the tax money for themselves?"
TosBanker		Murder	`kSkivlat says, "Hey, doesn't Jonas give very generously to the Temple of Kraanan the Fist?  I wonder if his personal wealth is in trouble."
BarloqueBlacksmith		Murder	`kFehr'loi Qan says, "Isn't there a professional assassin who lives in the sewers of Barloque? He seems like a pretty clear suspect.  I'm surprised he hasn't already been arrested!"
BarloqueBlacksmith		Murder	`kFehr'loi Qan says, "Eh, who, murder you say, Screaming did it?"
BarloqueBlacksmith		Murder	`kFehr'loi Qan says, "Eh, what did you say?  Beggars poisoned the flute?"
Guildcreator		Murder	`kFrular says, "Madelia's such a sweet woman, maybe someone thought that they were protecting her."
BarloqueMerchant		Murder	`kHerbutte says, "You know what they say: look toward the one who prospered the most."
BarloqueMerchant		Murder	`kHerbutte says, "Did you ever wonder just what happened in those 'private' concerts Parrin used to hold for the Duke?"
BarloqueMerchant		Murder	`kHerbutte says, "I bet Madelia had one of her 'friends' do it for her."
BarloqueApothecary		Murder	`kJoguer says, "A friend says he saw a shadowy figure moving quickly through the Twisted Woods on the night of the murder.  He called out a greeting and it looked up at him with glowing red eyes, then disappeared."
BarloqueApothecary		Murder	`kJoguer says, "From what I've heard the Duke wasn't killed with a weapon or by magic.  It was poison.  Isn't poison the way the royals have always killed members of their own family?"
BarloqueBartender		Murder	`kMeidei says, "Well, travellers have told me that they see Miriana dancing in the woods with a knife.  Where did she get a weapon?"
BarloqueBartender		Murder	`kMeidei says, "Someone told me that they saw Roq the day after the Duke's murder carrying only one blade.  Doesn't he usually have two?"
BarloqueBartender		Murder	`kMeidei says, "Parrin seems fairly harmless to me, that is if he doesn't sing."
BarloqueBartender		Murder	`kMeidei says, "They say that the Duke was killed by magic, the school of Faren has many offensive spells, and who knows them better than the Faren Priestess."
BarloqueBartender		Murder	`kMeidei says, "You know I see Madelia down in the sewers every once in awhile, can't figure why she would be down there unless she was visiting someone."
BarloqueBartender		Murder	`kMeidei says, "Tova does have quite a mean streak in him, you wouldn't know it from his horrendous jokes but he does."
BarloqueInnKeeper		Murder	`kPrichett says, "Madelia told me that she went on a picnic with Akardius and that afterward he got very upset and ran off, crying, "Oh how could I have done this to poor Princess Kateriina?"   Could they be in love?  The Old Duke certainly wouldn't have approved of that!"
BarloqueInnKeeper		Murder	`kPrichett says, "I have it from a very authoritative source that Kalior was beaten to death, but I don't believe it for a second.  I'm certain Maleval did it and a beating just isn't his style."
BarloqueInnKeeper		Murder	`kPrichett says, "I've heard people say that Roq must have killed the Duke, just because he's an assassin.  I think that's silly.  And anyway, Roq couldn't have done it because I bought a dagger from him around the time of the murder.  That is, a friend told me he bought one.  A small one."
BarloqueInnKeeper		Murder	`kPrichett says, "Joguer had much correspondence with Roq, who do you think scrounged up a lot of those strange chemicals for his experiments."
BarloqueTailor		Murder	`kMadelia says, "A friend of a friend told me that Miriana was in the forest one day, and for no reason, she cried out, 'I did it, my lady.  He is dead.' I wonder if she meant the Duke?"
BarloqueTailor		Murder	`kMadelia says, "Well, there have been a lot of rumors flying around about Maleval or the Princess or you name it.  Some fool probably even suspects me.  But I wouldn't be surprised if the Duke had some secret lover; looks like a crime of passion to me."
BarloqueTailor		Murder	`kMadelia says, "I wouldn't think little Yevitan capable of doing something like that, but you never can tell."
